number,degradation_on_density_high_level_smells,degradation_on_density_low_level_smells,degradation_on_diversity_high_level_smells,degradation_on_diversity_low_level_smells
10841,True,False,False,False
10842,True,False,False,False
10846,False,True,False,False
10859,False,False,False,False
10869,False,False,False,False
10878,False,False,False,False
10883,True,True,False,False
10893,False,True,False,False
10908,True,True,False,False
10909,True,True,False,False
10934,False,False,False,False
10935,False,True,False,False
10952,True,True,False,False
10961,False,True,False,False
10970,False,True,False,False
10972,True,True,False,False
10980,False,False,False,False
10983,False,False,False,False
10985,False,True,False,False
10986,False,False,False,False
10987,True,False,False,False
10990,False,False,False,False
10991,True,True,True,False
10993,False,True,False,False
11004,False,False,False,False
11050,False,True,False,False
11051,False,False,False,False
11054,True,True,False,False
11065,False,False,False,False
11101,True,True,True,True
11114,True,True,True,True
11126,False,True,False,False
11130,False,False,False,False
11133,False,True,False,False
11150,True,True,True,True
11151,False,False,False,False
11158,True,True,True,True
11162,True,True,True,True
11176,True,True,False,False
11181,False,True,False,False
11197,True,True,True,True
11198,False,False,False,False
11199,False,True,False,False
11200,True,True,False,False
11201,False,False,False,False
11212,True,True,False,False
11214,False,False,False,False
11217,False,False,False,False
11224,False,False,False,False
11225,False,True,False,False
11237,False,True,False,False
11240,False,True,False,False
11249,True,True,False,False
11260,False,True,False,False
11261,False,False,False,False
11264,False,False,False,False
11273,False,True,False,False
11281,True,True,True,True
11302,True,True,False,True
11305,False,False,False,False
11316,True,True,True,True
11321,True,True,True,True
11322,True,True,False,False
11334,True,True,False,False
11353,True,True,True,True
11357,False,True,False,False
11375,True,True,True,True
11386,False,True,False,False
11387,False,False,False,False
11394,False,False,False,False
11401,False,False,False,False
11405,False,False,False,False
11408,True,True,False,False
11424,False,False,False,False
11433,True,True,False,False
11440,False,False,False,False
11441,False,False,False,False
11457,False,False,False,False
11463,False,True,False,False
11464,False,False,False,False
11465,False,True,False,False
11502,False,False,False,False
11518,True,True,False,False
11528,False,False,False,False
11534,True,True,True,True
11536,False,False,False,False
11564,False,False,False,False
11585,False,True,False,False
11586,False,True,False,False
11588,False,False,False,False
11610,False,False,False,False
11619,False,True,False,False
11625,False,False,False,False
11627,False,False,False,False
11636,True,True,True,True
11649,False,True,False,False
11650,False,True,False,False
11677,False,False,False,False
11681,False,False,False,False
11734,False,False,False,False
11738,False,False,False,False
11756,False,False,False,False
11757,False,False,False,False
11772,False,False,False,False
11775,False,False,False,False
11776,False,False,False,False
11788,False,False,False,False
11794,True,True,True,True
11810,True,True,True,True
11824,False,False,False,False
11843,True,True,True,True
11851,False,True,False,False
11857,True,True,False,False
11862,False,True,False,False
11874,True,True,False,False
11888,False,False,False,False
11890,True,True,True,True
11891,False,True,False,False
11937,False,False,False,False
11960,True,True,True,True
11974,False,True,False,False
12011,False,False,False,False
12013,True,True,True,True
12158,False,False,False,False
12179,False,True,False,False
12285,True,True,True,True
12301,True,True,True,True
12312,True,True,True,True
12355,True,True,False,False
12427,False,False,False,False
12444,False,False,False,False
12472,False,False,False,False
12501,True,True,True,True
12512,True,True,True,True
12520,False,False,False,False
12521,True,True,True,True
12522,True,True,True,True
12525,True,True,True,True
12541,True,True,True,True
12570,False,True,False,False
12574,True,True,True,True
12606,True,True,True,True
12624,False,False,False,False
12650,True,False,False,False
12664,True,True,False,False
12697,True,True,False,False
12731,False,True,False,False
12743,False,False,False,False
12939,True,False,False,False
12946,True,True,True,True
13388,False,False,False,False
13410,False,False,False,False
13419,True,True,True,True
